"city","week_date","year","month","chart_rank","demand_score","song","artist","track_id","artist_id","artist_genres","primary_genre"
"Chicago","2025-02-06",2025,"Feb",21,80,"Sailor Song","Gigi Perez","","","",""
"Chicago","2025-02-06",2025,"Feb",22,79,"São Paulo (feat. Anitta)","The Weeknd, Anitta","","","",""
"Chicago","2025-02-06",2025,"Feb",23,78,"WILDFLOWER","Billie Eilish","","","",""
"Chicago","2025-02-06",2025,"Feb",24,77,"VOY A LLeVARTE PA PR","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",25,76,"Espresso","Sabrina Carpenter","","","",""
"Chicago","2025-02-06",2025,"Feb",26,75,"See You Again (feat. Kali Uchis)","Tyler, The Creator, Kali Uchis","","","",""
"Chicago","2025-02-06",2025,"Feb",27,74,"EoO","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",28,73,"Sports car","Tate McRae","","","",""
"Chicago","2025-02-06",2025,"Feb",29,72,"Like Him (feat. Lola Young)","Tyler, The Creator, Lola Young","","","",""
"Chicago","2025-02-06",2025,"Feb",30,71,"Taste","Sabrina Carpenter","","","",""
"Chicago","2025-02-06",2025,"Feb",31,70,"For 30 (with Kendrick Lamar)","SZA, Kendrick Lamar","","","",""
"Chicago","2025-02-06",2025,"Feb",32,69,"Wake Me Up (feat. Justice)","The Weeknd, Justice","","","",""
"Chicago","2025-02-06",2025,"Feb",33,68,"No One Noticed","The Marías","","","",""
"Chicago","2025-02-06",2025,"Feb",34,67,"Qué Pasaría...","Rauw Alejandro, Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",35,66,"I Had Some Help (Feat. Morgan Wallen)","Post Malone, Morgan Wallen","","","",""
"Chicago","2025-02-06",2025,"Feb",36,65,"Baptized In Fear","The Weeknd","","","",""
"Chicago","2025-02-06",2025,"Feb",37,64,"A Bar Song (Tipsy)","Shaboozey","","","",""
"Chicago","2025-02-06",2025,"Feb",38,63,"Lose Control","Teddy Swims","","","",""
"Chicago","2025-02-06",2025,"Feb",39,62,"No Pole","Don Toliver","","","",""
"Chicago","2025-02-06",2025,"Feb",40,61,"HOT TO GO!","Chappell Roan","","","",""
"Chicago","2025-02-06",2025,"Feb",41,60,"Open Hearts","The Weeknd","","","",""
"Chicago","2025-02-06",2025,"Feb",42,59,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA","","","",""
"Chicago","2025-02-06",2025,"Feb",43,58,"Beautiful Things","Benson Boone","","","",""
"Chicago","2025-02-06",2025,"Feb",44,57,"X4","Travis Scott","","","",""
"Chicago","2025-02-06",2025,"Feb",45,56,"Reflections Laughing (feat. Travis Scott, Florence + The Machine)","The Weeknd, Travis Scott, Florence + The Machine","","","",""
"Chicago","2025-02-06",2025,"Feb",46,55,"BMF","SZA","","","",""
"Chicago","2025-02-06",2025,"Feb",47,54,"NISSAN ALTIMA","Doechii","","","",""
"Chicago","2025-02-06",2025,"Feb",48,53,"Please Please Please","Sabrina Carpenter","","","",""
"Chicago","2025-02-06",2025,"Feb",49,52,"Again","Fetty Wap","","","",""
"Chicago","2025-02-06",2025,"Feb",50,51,"VeLDÁ","Bad Bunny, Omar Courtz, Dei V","","","",""
"Chicago","2025-02-06",2025,"Feb",51,50,"Enjoy The Show (feat. Future)","The Weeknd, Future","","","",""
"Chicago","2025-02-06",2025,"Feb",52,49,"ROSONES","Tito Double P","","","",""
"Chicago","2025-02-06",2025,"Feb",53,48,"Red Wine Supernova","Chappell Roan","","","",""
"Chicago","2025-02-06",2025,"Feb",54,47,"Snooze","SZA","","","",""
"Chicago","2025-02-06",2025,"Feb",55,46,"Abracadabra","Lady Gaga","","","",""
"Chicago","2025-02-06",2025,"Feb",56,45,"DOS DÍAS","Tito Double P, Peso Pluma","","","",""
"Chicago","2025-02-06",2025,"Feb",57,44,"Guess featuring billie eilish","Charli xcx, Billie Eilish","","","",""
"Chicago","2025-02-06",2025,"Feb",58,43,"WELTiTA","Bad Bunny, Chuwi","","","",""
"Chicago","2025-02-06",2025,"Feb",59,42,"Love Somebody","Morgan Wallen","","","",""
"Chicago","2025-02-06",2025,"Feb",60,41,"WHATCHU KNO ABOUT ME (feat. Sexyy Red)","GloRilla, Sexyy Red","","","",""
"Chicago","2025-02-06",2025,"Feb",61,40,"CHIHIRO","Billie Eilish","","","",""
"Chicago","2025-02-06",2025,"Feb",62,39,"Tu Boda","Oscar Maydon, Fuerza Regida","","","",""
"Chicago","2025-02-06",2025,"Feb",63,38,"I Love You, I'm Sorry","Gracie Abrams","","","",""
"Chicago","2025-02-06",2025,"Feb",64,37,"Too Sweet","Hozier","","","",""
"Chicago","2025-02-06",2025,"Feb",65,36,"EL CLúB","Bad Bunny","","","",""
"Chicago","2025-02-06",2025,"Feb",66,35,"Kill Bill","SZA","","","",""
"Chicago","2025-02-06",2025,"Feb",67,34,"Opening Night","The Weeknd","","","",""
"Chicago","2025-02-06",2025,"Feb",68,33,"NADIE","Tito Double P","","","",""
"Chicago","2025-02-06",2025,"Feb",69,32,"Fat Juicy & Wet","Sexyy Red, Bruno Mars","","","",""
"Chicago","2025-02-06",2025,"Feb",70,31,"Tweaker","GELO","","","",""
